Mýa,"Washington, D.C."
97-shiki,Illinois
K‐Rino,Texas
Klondike Kat,Texas
Thomas Mark Fallon,Pennsylvania
Money/Paper/Hearts,New York
Black Mike,California
E.S.G.,Louisiana
Jeff Pennington,West Virginia
Manon Kahle,Vermont
Yungstar,Texas
Chalie Boy,Texas
S.L.A.B.,Texas
Big Mello,Texas
Dark Alliance,Texas
Juvenile,Louisiana
Devin the Dude,Michigan
Two Wings Temple,Louisiana
Rhonda Vincent,Missouri
The Council,Texas
Dwele,Michigan
Guerilla Maab,Texas
Point Blank,Illinois
Eddie Beal,California
Cl’Che,Texas
Nijel,Illinois
Bellwethr,New York
Rob G,Illinois
Woody Mann,New York
C+C Music Factory,New York
Steve Barton,Arkansas
Kingpin Skinny Pimp,Tennessee
Lil’ Boss,Texas
Warren G,California
Lil’ B,Texas
Socorro Aguilar,Texas
Billy Cook,Texas
Uthmaan,Pennsylvania
Screwed Up Click,Texas
8Ball & MJG,Tennessee
Blyndcyde,Texas
Lil Mario,Texas
Olxgy,New York
Maya de Vitry,Pennsylvania
Michel Rubini,California
David Earl Lewis,Texas
Lil’ KeKe,Texas
Chamillionaire,Texas
Young Glass,Pennsylvania
"Chris ""The Greek"" Panaghi",New York
LaHenny,California
Tom Smith,Georgia
Lil C,Texas
Big K.R.I.T.,Mississippi
KK,Minnesota
Le$,Texas
we broke the weather,Massachusetts
Joey C. Jones,Ohio
Immurge,Idaho
Slim Thug,Texas
DJ Screw,Texas
Killa Kyleon,Texas
Jason Goldwatch,California
Shaw Davis & The Black Ties,Florida
Mai Tran,Massachusetts
Larry Bell,North Carolina
Mark Levine,New Hampshire
Heinous Killings,Ohio
Phinehas,California
Crotalus,New Hampshire
Cassy London,California
Crotalus,Colorado
The Crucified,California
Secret Six Jazz Band,Louisiana
Oath to Order,Connecticut
Narrowhaven,Pennsylvania
Tom Higgenson,California
Jerry Orbach,New York
Lingua Funqa,New York
Gavin Leatherwood,Hawaii
Mephiskapheles,New York
Nethermost,Texas
Awsean,Texas
John DuRant,Virginia
Heiress,Washington
Luis Fonsi,Puerto Rico
Flayed Alive,Tennessee
PeelingFlesh,Oklahoma
Necrotisplatter,Georgia
Anne Hathaway,New York
Asaan Harazshi Brooks,Illinois
Snoop,New York
Debra Byrd,Ohio
J3 ThaRuler,Nevada
Castillo,California
Lincoln,West Virginia
Blu Rum 13,New York
Turkey Hollow,Maine
Dan Reynolds,Nevada
The Piss Mints,Minnesota
Dum Dum Girls,California
LM3 Malli,New York
Lil Bruh Gwop,California
The Prophet Najee,Tennessee
Repentless,Indiana
Asha Musica,New Jersey
CHIKA,Alabama
Murder by Death,Indiana
The Builders and the Butchers,Oregon
Juanita and the Rabbit,California
Alex Isley,New Jersey
Duckwrth,California
Arnold Soboloff,New York
David Banner,Mississippi
Jane Krakowski,New Jersey
Gangsta Boo,Tennessee
Gary Atwell Keister,Pennsylvania
Joestarr,New York
Backhouse Mike,California
Brandon Wardell,North Carolina
Lexan,Ohio
Suga Free,California
Billy Hayes,New York
Billy Porter,Pennsylvania
Great Train Robbery,Delaware
Lynn Blessing,Indiana
Vampyre Anvil,Illinois
Cheryl Barnes,New Jersey
Dallas Handbell Ensemble,Texas
Beyond The Throne,Virginia
The Acid Helps,California
Gregg August,New York
Bezzle,Oklahoma
Henry Kaleialoha Allen,Hawaii
William Peter Blatty,New York
Mixed By Kamillion,Virginia
Heaven & Hell,California
capri,California
Red Hot and Blue,Pennsylvania
Blake Davidson,Texas
Mark Glasionov,New York
Luar la L,Puerto Rico
Freddie Washington,Texas
Kenny Rogers,Texas
Steel Bearing Hand,Texas
みの,Washington
Jeremy James Egger,Alaska
Bobby V.,Mississippi
Kimberly Allison,Missouri
Billy Ray Cyrus,Kentucky
Dr. Donda West,Oklahoma
KIXX,Pennsylvania
Peter Zummo,Ohio
Rick Yost Group,Texas
Daniel Goode,New York
Darrell Nulisch & the Crawl,Texas
af love ttruck,Massachusetts
Ed Wynn,Pennsylvania
"Grover Washington, Jr.",New York
DJ Jazzy Jeff & the Fresh Prince,Pennsylvania
New Kids on the Block,Massachusetts
Jssan,Illinois
Danny Thomas,Michigan
Jake Luhrs,South Carolina
James Garner,Oklahoma
Nautical,Florida
Roger Zelazny,Ohio
Willie Dave Willis,Tennessee
Cybotron,Michigan
Bill Utterback,Illinois
Fifa Flame,New Jersey
Bumpy Knuckles,New York
Vijay Anderson,California
Wayne Cohen,New York
Vide,Louisiana
J. Stalin,California
Gudda Gudda,Louisiana
DeLorean,Texas
Harlan Coben,New Jersey
Mördrot,Minnesota
Machine Gun Kelly,Texas
Ronan Thompson,Arizona
Dawg Eat Dawg Designz,California
Calvin Rigsby,Kentucky
Ben Raleigh,New York
Steve LaFleur,Louisiana
The Stalag Seventeen,Texas
Snow tha Product,California
O.T. Genasis,California
K Camp,Wisconsin
50 Cent,New York
Slimm Calhoun,Georgia
Drew Jacobs,Michigan
Ryan Oakes,Virginia
Ann Wilson,California
Usher,Texas
Blu,California
Johnny Wyatt,Texas
Rochell & the Candles,California
Humanity's End,Michigan
Jae Millz,New York
Francis and the Lights,California
BANKS,California
Bottom Line,Ohio
Criminal Outfit,California
Bottom Line,New Jersey
Jim Bjorklun,Minnesota
The Bottom Line,New Jersey
Reverend-Doctor Sunshine,New Jersey
Sidney Poitier,Florida
Noise Blossom,California
Ocha la Rocha,Georgia
AddonEther,New Jersey
Kate Emht,Missouri
James Land,Minnesota
Jake Green,California
Brandy,Mississippi
Mike Montgomery,Oklahoma
Catalyst,Michigan
Adawnis,Alabama
Victor Sorlin,Illinois
Edwina Eustis,New York
The Guns,Ohio
The Broken Spokes,Texas
Bessie Griffin,Louisiana
Bring Forth the Exodus,New Hampshire
Architectural Genocide,Texas
Whore of Bethlehem,Texas
Seventh Gate,Oregon
Paul Althouse,Pennsylvania
Jeannette Vreeland,California
Soldiers of the Cross,Delaware
Karl Potter,New Jersey
Bruised Core,Oregon
Ginuwine,"Washington, D.C."
Johnnie Valentino,Pennsylvania
Lonnie Guerrero,Texas
SYNC.EXE,Maryland
Atlys,Illinois
Raymond Huntington Woodman,New York
Miguel Ferrer,California
Sodikken,California
Coral Grief,Washington
T.J. McFarland,Texas
NateOhEight,Texas
People!,California
Dinco D,New York
Charlie Brown,New York
Thomas Knox,Illinois
Lorna Luft,California
Terrace Martin,California
Victorious Cast,California
Eleanor Rigsby,Indiana
Henry Grossman,New York
Farrah Mechael,Massachusetts
Georgia Mohammar,California
Bryan Ruby,Pennsylvania
Kid Cudi,Ohio
Carolyn Beebe,New Jersey
New York Chamber Music Society,New York
Ekusu Kyō,Washington
The Manhattan Symphonie,New York
The Mello-Tones,New York
Wharflurch,Florida
Rebecca Patek,Wisconsin
Jay Electronica,Louisiana
Kidd Lee,North Carolina
Michael Reno Harrell,Tennessee
Nina Lee,New York
northlake,Texas
Groove Dudes,"Washington, D.C."
[v.ę.r.ż],Washington
Kate Sikora,New Jersey
Archie Johnson,Mississippi
PsoGnar,Florida
William Franklin,Tennessee
Vespertina,California
The Alchemist,California
The Supremes,Michigan
Morris Day,Illinois
Gloria Jean-Brown Manor,Texas
ÆONIAN,New York
Melissa,New York
Marc Mellits,Maryland
Jason Andre,North Carolina
T. J. Anderson,Pennsylvania
Coko,New York
Ian Carey,Maryland
Hy Maya,Ohio
Lillie Heath,Arkansas
Akio,Maryland
J.Outlaw,California
Shadowphazer,New York
Tommy MacDonald,New Jersey
Solomon Grundy,Washington
NMD ZAZA,New Jersey
The Lady of Rage,Virginia
Evan Golden,North Carolina
Tribunal,Washington
Juicy J,Tennessee
Dave LeBleu,Florida
Carl William Besserer,Texas
Big Tray Deee,Mississippi
Jay Weaver,Michigan
Reese,New York
Zeke Sky,Pennsylvania
The Flirts,New York
Wisp,New York
"Peter, Paul & Mary",New York
Tony Tortomas,New York
Neggy Gemmy,Virginia
Rebuker,Georgia
Virgie Carrington DeWitty,Oklahoma
Oscar Basza,Illinois
Pela,New York
Kate Quinn,California
Pop-a-Wheelie,Colorado
Prussian Blue,California
Lucid Awakening,Oklahoma
Preludium Fury,Washington
Guitar Slim,South Carolina
Tony Williams,Illinois
Cadaverette,Maine
Timothy Ferris,Florida
Wings Over Jordan,Ohio
Roy Montelongo,Texas
Mayne Miller,Illinois
Arline Feynman,New York
Devin Dawson,California
Raymond Jackson,Rhode Island
Zealand Worship,Tennessee
Justin San Souci,California
Conan Gray,California
Alan J. Ball,Utah
Dina Emerson,California
Dead Nancy,Colorado
Malison,California
Thousandth Cave,New York
yaya1324,Texas
John Friday,Maryland
Crusadist,Illinois
Omnism,New York
T3,Illinois
Kate Rudd,Michigan
O Zorn!,California
Kenn Igbi,Texas
The Whitmore Sisters,Texas
Brandee Younger,New York
Dagger Lust,Oregon
Sister Ernestine Washington,Arkansas
Blake Fades,Oklahoma
Varnell Johnson,Pennsylvania
Elaine Stritch,Michigan
Rev. Frederick D. Washington,Arkansas
Ari Mihalopoulos,Iowa
Nigel & the Dropout,Michigan
Blood Oath,Florida
Charlie and the Moonhearts,California
Zayuh,Kentucky
John Morrison,New Jersey
Doctor Feelgood,Massachusetts
Samaria Kelly,Ohio
מזמור,Oregon
Ghost of the Machine,New York
Four-Do-Matics,Washington
Kearney Barton,Missouri
Chris Polansky,New Jersey
Domingo Peña,Texas
B.D. Wong,California
Mikey Cordero,New Jersey
Pat Morita,California
Forever We Roam,North Carolina
Reach 454,New York
Cinemasophia,Virginia
Nail Bite,Pennsylvania
A New Day Rising,Massachusetts
MX the American,Georgia
Waking the Sleeper,Kansas
Next Attempt,Kentucky
Blud Red Roses,New Jersey
Dead Fervor,Nevada
Southbound Beretta,Indiana
Nio García,Puerto Rico
Coke,Florida
Charlotte Lawrence,California
Milton Subotsky,New York
Wine & Warpaint,Virginia
Of The Fallen,Texas
A Feasting Beast,Florida
Someday You'll Know Us,New Jersey
To Begin Anew,North Carolina
Semper Acerbus,Texas
Set for Tomorrow,Virginia
Dread Engine,Ohio
Dark Summer,Florida
Rooga,Illinois
SevenStones,Tennessee
Nameless Anonymous,North Carolina
Cannon Hill,West Virginia
Artwork for the Blind,Kentucky
The Phoenix Within,New York
Red Eye,Georgia
Jerry Williamson,West Virginia
Brown Brothers Jubilee Quartet,South Carolina
Jim McCown,Kentucky
Hellraised,Virginia
Black Mass,Maryland
Black Mass,Massachusetts
Miguelito,Puerto Rico
Dead as Dreams,California
Trébol Clan,Puerto Rico
D.OZi,Puerto Rico
Emaciated,New York
Friends in Hell,Arizona
Orange Jumpsuit,North Carolina
Hollowed Body,Michigan
Foul Decay,New York
Soul Devourment,California
Guilty View,North Carolina
Putrid Tomb,California
Inner Image,Texas
VOXX,Florida
Deiform,California
Zachary Alford,New York
Funereal,Illinois
Billy de Wolfe,Massachusetts
Toledo Symphony Orchestra,Ohio
Stigmata,New York
Tanuki,Massachusetts
Lou Briel,Puerto Rico
Dagmar,New York
Don't Get Lemon,Texas
Xavier Jackson,North Carolina
Debbie Plesnarski,New Jersey
Brandon Jacobs,New Jersey
Bob McDill,Texas
Shadow Light,Washington
Sofia Carson,Florida
Juanita Acuff,Tennessee
Black Satellite,New York
The Impurity,New York
Brittany Sheets,Michigan
Failure by Proxy,California
Citizen Kane,Tennessee
Awesome Ray Ray,"Washington, D.C."
Days Under Authority,California
The Promises,Illinois
The Good Shepherd Quartet,Virginia
Seasons,Virginia
Head Hunter,Georgia
Hollow Intent,North Carolina
GraveBound,Virginia
Two Sides of Me,Virginia
Splintered Reality,North Carolina
Kill The Imposter,Florida
Cursor,Virginia
F.I.L.T.H.,Florida
Just Standing,Virginia
Sinshrift,Arizona
New Haven,Ohio
Detriot Voodoo,Michigan
Watersdeep,"Washington, D.C."
Casting Shadowz,Michigan
Burn on Re-Entry,Michigan
RoachZilla,Maryland
Redefind,South Carolina
Matt Irie Band,North Carolina
Mourn the Illusion,Virginia
Forced Neglect,Alabama
Dying Oath,Virginia
Gillian Anderson,Illinois
Writhing Shadows,Alabama
Yara Shahidi,Minnesota
Chuck Wendig,Pennsylvania
Frank Blinkal,Illinois
Promises,California
Rocketsled,Vermont
John Fedevich,Ohio
Lexi Lawson,New York
Lon Milo Duquette,California
QT,Georgia
Hayden Dunham,Texas
Scott Albert,New York
William Ryan Key,Florida
A Towering Raven,Illinois
Carol Cassella,Texas
Twitch,Michigan
White Trash Debutantes,California
Brian McTear,Pennsylvania
Gareth Reynolds,Wisconsin
94 East,Minnesota
Mary Johnson Davis,Pennsylvania
Heinous,Arizona
Cut Circle,California
Aruna,New Jersey
Frances Steadman,North Carolina
Dark Faith,Florida
Joanna Simon,New York
Ritual Necromancy,Oregon
Human Ignorance,Massachusetts
Matt Radosevich,California
Portland,Texas
Shawn Harris,California
Karcist,California
Mollena Williams-Haas,New York
Kralle,Michigan
Kitty Parham,Georgia
Kyree,Pennsylvania
Material Support,New York
Malphas,Michigan
Gillian Anderson,Massachusetts
Little Anthony & the Imperials,New York
Kitty Summerall,Mississippi
"As Within, So Without",New York
Elmer Akins,Texas
Blanca,Puerto Rico
Sprite Slowdown,Pennsylvania
Ookay,California
Richard Suckle,Pennsylvania
Teddy Pendergrass,Pennsylvania
Guru Singh,Washington
Kings of Harmony of Alabama,Alabama
Bob Thiele,New York
Peter the Disciple,Georgia
Michael Hurley,Pennsylvania
North Trolls,Georgia
James “D Train” Williams,New York
TODA,New York
Matthieu Belliard,Massachusetts
Images,Colorado
David Habeck,Wisconsin
Xoth,Washington
Randy Holland,Colorado
Valerie Rose Sterrett,California
Amy Worth,Missouri
Accursed Ordnance,Massachusetts
The Snake Brothers,New Jersey
Yesterday's Donuts,California
Myotis Occultus,Arizona
Mouthgate,New York
Peter Sutherland,Michigan
Matt Owens,Texas
Billy Hill,Massachusetts
Senior Roy Crain,Texas
Cloud,Pennsylvania
~Lair~,Texas
NSEW MORSE,California
DJ Fly Guy,Georgia
Richard and the Young Lions,New Jersey
Liliado “Lalo” Campos,Texas
DJ Paypal,North Carolina
Princess Stewart,Nebraska
Posey and the Party Pirates,Georgia
Johnny Holmes,Texas
Outatime!,Florida
Janessa King,New York
The Abyssinian Baptist Gospel Choir,New Jersey
The Hard Promises,Missouri
SEOMPI,Texas
Shor'ty Billups,Connecticut
Bryson Andres,Hawaii
Liz McComb,Ohio
Van Conner,California
Playboi Brando,Oregon
The Platters,California
Horns,Ohio
Aaron Ryder,Massachusetts
Kylie Cantrall,California
Montgomery Gospel Trio,Alabama
Peter de Reyna,Massachusetts
Chris Dovas,New Hampshire
Jon Pyres,Puerto Rico
Harrison Young,New York
Bobby Hatfield,Wisconsin
Joyce Maynard,New Hampshire
J.B. Smith,Texas
Bad Mammals,Georgia
Taliesin Jaffe,California
Ben Rector,Oklahoma
Michael Chapdelaine,California
Demonic Christ,North Carolina
Christina Aguilera,New York
Honey Dijon,Illinois
David Finck,New York
Primordial Wound,Washington
The Three Degrees,Pennsylvania
Frederick Schauwecker,Iowa
Carter Brey,New Jersey
ExxoStack,Arizona
Evander,Massachusetts
Dublin O'Shea,Wisconsin
MODE 88,Texas
Heavy Daze,Texas
Hen and The Cocks,Texas
Tula Vera,New Jersey
Madonna,Michigan
Help Desk,Wisconsin
Secret Passage,Louisiana
Citizens,Washington
Sophie Shao,Texas
Mark Kosower,Wisconsin
Stone Tools,Maine
Dan Cashman,Minnesota
“Evil” Jared Hasselhoff,Pennsylvania
Wojtek,Delaware
Mar‐Tie,Utah
Anastasia Screamed,Massachusetts
Lana Frye,California
Richard P. Feynman,New York
The Fraternity of Man,California
Dennie Gordon,Minnesota
Ashley Olsen,California
Mary-Kate Olsen,California
Lewis Pesacov,California
SOiL,Illinois
Barbara Dirickson,Oklahoma
Halle Berry,Ohio
Anthony Bonner,New York
Cloudtnine,California
Samuel Hernández,Puerto Rico
Don Gilmore,California
The Bobby Fuller Four,Texas
Steve Kirkman,North Carolina
Daniel Larson,California
Bill Washer,Pennsylvania
Deborah Henson-Conant,California
Seth Codrey,South Carolina
Tom Johnston,California
//datum,Ohio
Will & Chace,Tennessee
David Straange,North Carolina
Tone Deaf Cowboys,Texas
BANGERS RI,Rhode Island
Undercover,Texas
Dirty Bassmans,Texas
Slap Happy,Indiana
Charlie Truan,Texas
Severmind,Oklahoma
Eleanor Kane Neary,Illinois
Low Totem,Pennsylvania
Suspecting Victim,New Jersey
C.h.a.m.p,Texas
Rebecca Zimmerman Band,Pennsylvania
Reatards,Tennessee
Diana Ross,Michigan
Missio,Texas
The Temptations,Michigan
Don & the Goodtimes,Oregon
Carly Aquilino,New York
Timbaland & Magoo,Virginia
Dave Myers and the Surftones,California
Colin Jost,New York
Lynne Koplitz,New York
Cary Morin,Montana
Bob Goza,Texas
Frank Goza,Texas
Fred Rose,Indiana
Yung Gleesh,"Washington, D.C."
Pat Goza-White,Texas
Destrophy,Iowa
William Beckett,Illinois
Quadie Diesel,New Jersey
E.L. Mahon,Arkansas
Robert Smith,Pennsylvania
NLE Choppa,Tennessee
Lil Tjay,New York
TT the Artist,Florida
Mighty Mark,Maryland
Father,Mississippi
Jeremy Baumgarten,New Jersey
Brave Saint Saturn,Colorado
"Harold Land, Jr.",California
Within Thy Wounds,Texas
The Lord,Kentucky
Serenade Jazz Orchestra,Indiana
Alexxander,Puerto Rico
The Beat Broker,California
Jack Brown,California
William P. Gottlieb,New York
Sprig of That,Minnesota
The Optic Nerve,New York
James E. Bond,Pennsylvania
Jon Appleton,California
Maggot Gag,Alabama
Keith Murray,New York
Steep Canyon Rangers,North Carolina
The O.C. Supertones,California
Feminazgûl,North Carolina
Drugs Cosmetics,California
Carleton Carpenter,Vermont
Funerelic,Oregon
Jeff Gauthier,California
MoonFuzz,California
Notion,Utah
Sedrie,Oregon
Barn,Idaho
Adrian Chaparro,Arizona
Tempo 70,Puerto Rico
Bill Clinton,Arkansas
Edmond Hall,Louisiana
Bailey Setzer,Virginia
Death Kvlt,Virginia
Eric Bryant,Massachusetts
Horologue,Virginia
Unme,Virginia
Jesse Frederick,Maryland
DJ David M,Puerto Rico
[over you/miss you],Virginia
Tom Collier,Washington
TOKI JPN,Georgia
Austin Bennett,Virginia
Stitched Together,Virginia
Morgue Rats,Virginia
Liturgy,Tennessee
Shag Lab,Ohio
Rebecca Sugar,Maryland
Vonda N. McIntyre,Kentucky
Diane Carey,Michigan
Margaret Wander Bonanno,New York
Ghost-tailed Grackle,Washington
Big Bridges,Oregon
Sterling Driscoll,Nevada
The Black Dahlia Murder,Michigan
DEVO,Ohio
Artificial Brain,New York
Billy Joel,New York
Porky’s Groove Machine,Wisconsin
Helcaraxë,New Jersey
Trevor Strnad,Michigan
Blondie,New York
Elvis Costello & The Attractions,California
Katie Brunetto,Connecticut
Jonna Torres,Puerto Rico
Yung Ap,Illinois
Luther Vandross,New York
Ashford & Simpson,New York
Jocelyn Brown,North Carolina
Fatback,New York
Bethany Barnard,Ohio
Suicide Puppets,Pennsylvania
Erick the Architect,New York
Detroit Voodoo,Michigan
Thomas Jefferson,Virginia
Death Of A Ladies' Man,Minnesota
Osi and the Jupiter,Ohio
Yung Bans,Missouri
James Kibbie,Iowa
Lil Gotit,Georgia
Lil Keed,Georgia
Joe Bennett & the Sparkletones,South Carolina
Frankie Teardrop,Minnesota
Mercury Red,Tennessee
Paul Wyatt,New York
DJ Sleepy,New York
Sydney Chaplin,California
Matt Curlee,North Carolina
Monstrosity,Florida
Glo Chapo,Michigan
France Camp,Minnesota
Post Office Winter,Illinois
The Elgins,Michigan
Crimson Kill,Florida
Bill Neely,Texas
Culdera,Virginia
Adam Kaiser,Ohio
Chris James,Tennessee
Paul Giovanni,New Jersey
Invisible Creature,Washington
Making April,New York
Angel Leeanna Banks,Oregon
Lonny Price,New York
